source_id@collection_memberships.#1@collection_memberships.#2@collection_memberships.#3@collection_memberships.#4@collection_memberships.#5@subscription.#1@subscription.#2@subscription.#3@subscription.#4@subscription.#5@Acronym@Administration@Asset_Classification@ONCO_ATC_Code@ATC_Level3@Black_Box@Company_HQ@Completion_Date@Current_Status@Drug_Description@Drug_Type@DynamicObjectID@ONCO_Full_Indication@Gender@ONCO_Hospital_Status@HTA_Decision_Date.RawValue@HTA_Decision_Date.Value@ICER_QALYs@Intervention@Intervention_Type@Length_Of_Trial@Level_Of_Reimbursement@Licensing_Status@Line_Of_Therapy@NCT_Code@No_Of_Patients@Official_Dosage@ONCO_Approval_Date.RawValue@ONCO_Approval_Date.Value@ONCO_Marketing_Date@ONCO_Orphan_Drug@Breakthrough_Therapy@ONCO_Start_Date@ONCO_Warnings@Other_IDs@ONCO_Parallel_Import@Patent_Expiration@Patient_Description@Patient_Profile@Patient_Profile_Age_Groups@Phase_Of_Trial@Portfolio_Pipeline_Status@ONCO_Regulatory_Submission_Date@Reimbursement_Guidance@Reimbursement_Plan@Results_Efficacy@Results_Safety_and_Adverse_Events@Sponsors@Study_Funded_By@ONCO_Therapeutic_Class@Type_Of_Therapy@API.#1@API.#2@API.#3@API.#4@API.#5@API_KEY@ONCO_Company.#1@ONCO_Company.#2@ONCO_Company.#3@ONCO_Company.#4@ONCO_Company.#5@ONCO_Company_KEY@Country_Clinical_Trial.#1@Country_Clinical_Trial.#2@Country_Clinical_Trial.#3@Country_Clinical_Trial.#4@Country_Clinical_Trial.#5@Country_Clinical_Trial_KEY@Disease_Area.#1@Disease_Area.#2@Disease_Area.#3@Disease_Area.#4@Disease_Area.#5@Disease_Area_KEY@Drug.#1@Drug.#2@Drug.#3@Drug.#4@Drug.#5@Drug_KEY@Drug_Class.#1@Drug_Class.#2@Drug_Class.#3@Drug_Class.#4@Drug_Class.#5@Drug_Class_KEY@Primary_Endpoint.#1@Primary_Endpoint.#2@Primary_Endpoint.#3@Primary_Endpoint.#4@Primary_Endpoint.#5@Secondary_Endpoints.#1@Secondary_Endpoints.#2@Secondary_Endpoints.#3@Secondary_Endpoints.#4@Secondary_Endpoints.#5@Stage_Of_Disease.#1@Stage_Of_Disease.#2@Stage_Of_Disease.#3@Stage_Of_Disease.#4@Stage_Of_Disease.#5@Trial_Design.#1@Trial_Design.#2@Trial_Design.#3@Trial_Design.#4@Trial_Design.#5@Assumption_value@Assumption_unit@ATC_Calculation_attempt@Average_Annual_Cost@Average_Cost_Per_Treatment_Cycle@Average_Duration_of_Use.Value@Average_Duration_of_Use.Unit@Average_Duration_of_Use.Comment@Average_Treatment_Cost.RawValue@Average_Treatment_Cost.Value@Cost_Per_Day@Number_of_Units@ONCO_Exchange_Rate@Factory_Price@Retail_Price@Wholesale_Price@PriceTimestamps.ManufacturerPriceDelta.TimeStamp@PriceTimestamps.ManufacturerPriceDelta.ValueChange@PriceTimestamps.ManufacturerPriceDelta.PercentageChange@PriceTimestamps.WholesalerPriceDelta.TimeStamp@PriceTimestamps.WholesalerPriceDelta.ValueChange@PriceTimestamps.WholesalerPriceDelta.PercentageChange@PriceTimestamps.RetailerPriceDelta.TimeStamp@PriceTimestamps.RetailerPriceDelta.ValueChange@PriceTimestamps.RetailerPriceDelta.PercentageChange@Price_Per_MG@Treatment_Phase_1.Cycle_Duration@Treatment_Phase_1.Cycle_Repetition@Treatment_Phase_1.Dosage_Unit@Treatment_Phase_1.Dosage_Value@Treatment_Phase_1.Treatment_Duration@Treatment_Phase_2.Cycle_Duration@Treatment_Phase_2.Cycle_Repetition@Treatment_Phase_2.Dosage_Unit@Treatment_Phase_2.Dosage_Value@Treatment_Phase_2.Treatment_Duration@Treatment_Phase_3.Cycle_Duration@Treatment_Phase_3.Cycle_Repetition@Treatment_Phase_3.Dosage_Unit@Treatment_Phase_3.Dosage_Value@Treatment_Phase_3.Treatment_Duration@Price_Date@ONCO_Price_per_Unit.RawValue@ONCO_Price_per_Unit.Value@Import_Id@Form@Currency@Active_Ingredients.Original.Active_Ingredient@Active_Ingredients.Original.Input_Language@Active_Ingredients.Original.Active_Ingredient_Translated@Active_Ingredients.Original.Volume@Active_Ingredients.Original.Volume_Unit@Active_Ingredients.Original.Dose@Active_Ingredients.Original.Dose_Unit@Active_Ingredients.Original.Strength@Active_Ingredients.Original.Strength_Unit@Active_Ingredients.Original.Strength_Comment@Active_Ingredients.Original.DDD@Active_Ingredients.Original.DDD_Unit@Active_Ingredients.Original.DDD_Comment@Active_Ingredients.Extracted.Active_Ingredient_Item.#1@Active_Ingredients.Extracted.Active_Ingredient_Item.#2@Active_Ingredients.Extracted.Active_Ingredient_Item.#3@Active_Ingredients.Extracted.Active_Ingredient_Item.#4@Active_Ingredients.Extracted.Active_Ingredient_Item.#5@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#1@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#2@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#3@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#4@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#5@Active_Ingredients.Extracted.Strength_Item.#1@Active_Ingredients.Extracted.Strength_Item.#2@Active_Ingredients.Extracted.Strength_Item.#3@Active_Ingredients.Extracted.Strength_Item.#4@Active_Ingredients.Extracted.Strength_Item.#5@Active_Ingredients.Extracted.Strength_CALC@Active_Ingredients.Extracted.Strength_unit@Active_Ingredients.Extracted.Strength_value@Active_Ingredients.Extracted.DDD@TimeStamp@geographic_location.#1.row_id@geographic_location.#1.name@geographic_location.#2.row_id@geographic_location.#2.name@geographic_location.#3.row_id@geographic_location.#3.name@geographic_location.#4.row_id@geographic_location.#4.name@geographic_location.#5.row_id@geographic_location.#5.name
14923503@Onco@@@@@@@@@@@The patients receive the IVIG calculated as 1g/kg/bodyweight per cycle (defined as every 21 days) until progression disease is noted. All patients are being followed for a period of 6 months after patient's withdrawal. SOURCE: clinical.trials.gov@@-@-@-@-@@@@@14923503@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00294476@30@-@-@@@-@@7/1/2005@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@Israel@@@@@Israel|||||||||@Melanoma / Skin Cancer@Prostate Cancer@Colorectal Cancer@@@Melanoma / Skin Cancer|Prostate Cancer|Colorectal Cancer|||||||@GCAN-01@@@@@GCAN-01||||@Immunotherapy@@@@@Immunotherapy||||@RECIST@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14921616@Onco@@@@@@@@@@@AZD-6244 versus Xeloda@@-@-@-@BOULDER, COLORADO@@@This is a small molecule inhibitor that targets a key position in the Ras/Raf/MEK/ERK signaling pathway. This pathway is implicated in the development and progression of cancers. AZD6244 is a novel, orally active, potent, selective, non-ATP-competitive inhibitor of MEK 1 / 2 that has the potential to treat a range of malignant diseases. Oral administration of AZD6244 has demonstrated tumor suppressive or regressive activity in multiple preclinical models of human cancer, including melanoma, pancreatic, colon, lung and breast cancer models. @@14921616@Patients who have failed one or two chemo therapies@@-@-@@NO REVIEW@@@@-@In December 2003, Array entered into an out-licensing and collaboration agreement with AstraZeneca to develop the MEK program in the field of oncology. Under the agreement AstraZeneca acquired exclusive worldwide rights to the clinical development candidate ARRY-886, along with ARRY-704 and an additional second-generation compound for oncology indications developed during the collaboration.@MULTIPLE@NCT00514761@64@-@-@@@-@@@-@D1532C00011@@-@-@@@II@II@@-@-@December 2007; study did not reach primary endpoint of delaying disease progression versus randomised comparator, and no apparent evidence of anti-tumour activity.@-@@@@MONO@-@@@@@-||||@ARRAY BIOPHARMA@ASTRAZENECA@@@@ARRAY BIOPHARMA|ASTRAZENECA|||@Brazil@@@@@Brazil|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@ARRY-886@AZD-6244@@@@ARRY-886|AZD-6244|||@MEK Inhibitor@@@@@MEK Inhibitor||||@TIME TO PROGRESSION@@@@@@@@@@METASTATIC@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14919002@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@SAN FRANCISCO, CALIFORNIA@@@@@14919002@-@@-@-@@NO REVIEW@@@@-@">> Roche reaches a friendly agreement to purchase the latter's outstanding shares at a price of US$95 per share. The transaction will be valued at US$46.8 billion. [Genentech, 12 March 2009]>> Roche has made a formal announcement of cash tender offer for all outstanding shares of Genentech at US$86.50 per share for the 44.2% of Genentech not already held by Roche. Genentech's special committee, on the other hand, has responded to the offer by urging its shareholders ""to take no action at this time"". [Genentech, 10.02.2009]          >> Genentech rejects the acquisition bid. [Genentech, 14.08.2008]        >> Roche announces US$43.7 billion proposal to assume full control of Genentech. SOURCE: Roche, 21 July 2008"@-@-@-@-@-@@@-@@@-@N/A@@-@-@@@I@I@@-@-@RESULTS PENDING@-@@@@-@-@@@@@-||||@GENENTECH@@@@@GENENTECH||||@@@@@@|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@PI3 KINASE INHIBITOR@@@@@PI3 KINASE INHIBITOR||||@Other@@@@@Other||||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
15046563@Onco@@@@@300f1012ntsdm@@@@@@@@L03AA14@L03A@@PETACH TIKVA, ISRAEL@@@Lonquex (lipegfilgrastim) is a long-acting recombinant granulocyte colony-stimulating factor (G-CSF) based on novel GlycoPEGylation technology. Lipegfilgrastim is a novel, pegylated and glycosylated long-acting form of filgrastim, intended for once-per-cycle fixed dose, subcutaneous injection for neutrophil support in patients receiving myelosuppressive chemotherapy (with the exception of chronic myeloid leukemia and myelodysplastic syndromes). [Teva]@@15046563@@@NA@@@NO REVIEW@@@@90% (MINIMUM CO-PAYMENT: EUR5, MAXIMUM CO-PAYMENT: EUR10)@@@@@@EMA, 25 July 2013@7/25/2013@@@@@@@No@@@@@@APPROVED@@@GKV@NO LABELLED TRIAL@@@@@@LIPEGFILGRASTIM@@@@@LIPEGFILGRASTIM||||@TEVA PHARMACEUTICAL@@@@@TEVA PHARMACEUTICAL||||@@@@@@|||||||||@Supportive Care@Neutropaenia@@@@Supportive Care|Neutropaenia||||||||@LONQUEX@@@@@LONQUEX||||@Immunotherapy@G-CSF@@@@Immunotherapy|G-CSF|||@@@@@@@@@@@@@@@@@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@1@1.1511@1302.21@1653.43@1340.71@@@@@@@@@@217.04@@@@@@@@@@@@@@@@8/1/2017@1302.21@1302.21@1546959@SOLUTION FOR INJECTION IN PREFILLED PEN (3 ML)@EURO@@@@@@@@6@MG@@@@@@@@@@@@@@@@@@@@@@@@@92@Germany@@@@@@@@
16406120@Onco@@@@@@@@@@@Atezolizumab, Experimental, Participants will receive atezolizumab every 3 weeks until investigator assessed loss of clinical benefit, unacceptable toxicity, investigator or participants decision to withdraw from therapy, or death (whichever occurs first).@@@@@BASEL, SWITZERLAND@5/1/2022@@@@16406120@@Both@@@@@Participants will receive 1200 milligrams of atezolizumab by intravenous infusion every 3 weeks until investigator assessed loss of clinical benefit, unacceptable toxicity, investigator or participants decision to withdraw from therapy, or death (whichever occurs first).@@@@@SECOND-LINE@NCT02928406@1000@@@@@@@12/1/2016@@MO29983@@@-  Participants with histologically documented locally advanced (tumor (T) 4b, any node (N); or any T, N 2-3) or metastatic (M1, Stage IV) urothelial or non-urothelial carcinoma of the urinary tract  -  Participants with measurable and non-measurable dise@@ADULTS@Phase 3@III@@@@@@@@@MONO@ATEZOLIZUMAB@@@@@ATEZOLIZUMAB||||@ROCHE@@@@@ROCHE||||@Argentina@Australia@Austria@Canada@Netherlands@Argentina|Australia|Austria|Canada|Netherlands|||||@Bladder Cancer@@@@@Bladder Cancer|||||||||@MPDL3280A@@@@@MPDL3280A||||@Other@@@@@Other||||@Percentage of Participants With Adverse event@@@@@Overall Survival (OS)@Progression Free Survival (PFS) as per Response Evaluation Criteria in Solid Tumors Version 1.1 (RECIST v1.1)@@@@ADVANCED@METASTATIC@@@@Non-Randomized@Safety Study@Single Group Assignment@Open Label@Treatment@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922125@Onco@@@@@@@@@@@Forodesine oral alone@@-@-@-@BIRMINGHAM, ALABAMA@@@Forodesine HCl is a transition-state analog inhibitor of the target enzyme purine nucleoside phosphorylase (PNP). The drug is currently being studied in clinical trials for indications including T-cell acute lymphoblastic leukemia (T-ALL), cutaneous T-cell lymphoma (CTCL) and chronic lymphocytic leukemia (CLL). @@14922125@CTCL@@-@-@@NO REVIEW@@@FEBRUARY 2003-MAY 2004@-@In February 2006, BioCryst announced an exclusive licensing agreement with Mundipharma to develop and commercialise forodesine HCL for use in the treatment of oncology in markets across Europe, Asia, Australia and certain neighbouring countries.@-@NCT00061880@36@-@-@@@-@@@-@BIOCRYST-1777BC-103@@-@-@@@I/II@II@@-@-@ASH December 2007; the overall response rate for these subjects was 39%, including 2 subjects with complete response (6%) and 12 subjects with partial response (33%). For those patients with erythroderma at baseline, 65% of patients had significant improvement in erythroderma. @-@@@@MONO@FORODESINE@@@@@FORODESINE||||@BIOCRYST PHARMACEUTICALS@MUNDIPHARMA@@@@BIOCRYST PHARMACEUTICALS|MUNDIPHARMA|||@@@@@@|||||||||@Haematological Malignancy@Non-Hodgkin's Lymphoma@CTCL@@@Haematological Malignancy|Non-Hodgkin's Lymphoma|CTCL|||||||@FODOSINE@BCX-1777@@@@FODOSINE|BCX-1777|||@PNP Inhibitor@@@@@PNP Inhibitor||||@OBD@@@@@@@@@@REFRACTORY@@@@@OPEN-LABEL@MULTI-CENTRE@DOSE ESCALATION@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@ORAL @US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922986@Onco@@@@@@@@@@@Patients will receive docetaxel every 21 days and tesmilifene will be admistered by a single infusion at start of docytaxel cycle.  @@-@-@-@ONTARIO, CANADA@@@Tesmilifene is a novel, small molecule that selectively targets multiple-drug resistant (MDR) tumor cells, sensitizing them to chemotherapy. Tesmilifene may offer clinical benefit in a number of tumor types and is being tested with a variety of chemotherapeutic regimens. In addition to the current pivotal trial, a Phase III trial of tesmilifene with doxorubicin in metastatic or recurrent breast cancer has been completed and a Phase II study to evaluate tesmilifene plus docetaxel (Taxotere) in patients with metastatic breast cancer is being conducted in collaboration with Sanofi-Aventis. In hormone-refractory prostate cancer (HRPC), two single-arm Phase II trials of tesmilifene in combination with chemotherapy (one with mitoxantrone plus prednisone; the other with cyclophosphamide) and a randomized Phase II trial comparing cyclophosphamide alone to cyclophosphamide plus tesmilifene have been conducted. Based on the clinical data generated from these three studies, the Company is currently evaluating additional clinical work in patients with HRPC. In addition, the Company and its partners are evaluating clinical studies in patients with gastric cancer as well as patients with hepatic cancer.@@14922986@with Docetaxel @@-@-@@NO REVIEW@@@-@-@YM inked a collaborative agreement with Sanofi for the tesmilifene docetaxel combination in Jan 2006@FIRST-LINE@NCT00364195@33@-@-@@@-@@@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@COMBO@TESMILIFENE@DOCETAXEL@@@@TESMILIFENE|DOCETAXEL|||@YM BIOSCIENCES@SANOFI-AVENTIS@@@@YM BIOSCIENCES|SANOFI-AVENTIS|||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@DPPE@TAXOTERE@@@@DPPE|TAXOTERE|||@Chemopotentiator@@@@@Chemopotentiator||||@OVERALL SURVIVAL@@@@@@@@@@METASTATIC@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@CROSSOVER@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14924186@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@CAMBRIDGE, MASSACHUSSETTS@@@Deforolimus is a novel small-molecule inhibitor of the protein mTOR, a “master switch” in cancer cells. Blocking mTOR creates a starvation-like effect in cancer cells by interfering with cell growth, division, metabolism, and angiogenesis. @@14924186@Metastatic, HER2-positive breast cancer who have developed resistance to trastuzumab therapy@@-@-@@NO REVIEW@@@@-@Merck licensed the drug in July 2007 for US$75 mil. upfront, up to US$452 mil. in milestone payments and up to US$200 mil. in sales-related bonus. Merck will cover half development costs@-@-@33@-@-@@@-@@8/1/2008@-@-@@-@-@@@II@II@@-@-@Trial started. Enrollment due to be completed in H2 2009. SOURCE: Ariad, 30 July 2008@-@@@@MONO@RIDAFOROLIMUS@@@@@RIDAFOROLIMUS||||@ARIAD PHARMACEUTICALS@MERCK & CO@@@@ARIAD PHARMACEUTICALS|MERCK & CO|||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@AP-23573@@@@@AP-23573||||@mTOR Inhibitor@@@@@mTOR Inhibitor||||@RESPONSE RATE@@@@@@@@@@METASTATIC@@@@@RANDOMISED@MULTI-CENTRE@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
15412297@Onco@@@@@@@@@@@Iomab-B, Experimental, Iomab-B prior to HCTConventional Care, Active Comparator, Azacitidine (not allowed as a single agent), Cladribine, Clofarabine, Cyclophosphamide, Cytarabine, Daunorubicin, Decitabine (not allowed as a single agent), Doxorubicin, Etoposide, Fludarabine, Hydroxyurea (not allowed as a single agent), Idarubicin, L-Asparaginase, Mitoxantrone, Thioguanine@@@@@@4/1/2018@@@@15412297@A Multicenter, Pivotal Phase 3 Study of Iomab-B Prior to Allogeneic Hematopoietic Cell Transplantation Versus Conventional Care in Older Subjects With Active, Relapsed or Refractory Acute Myeloid Leukemia@Both@@@@@@@@@@@NCT02665065@150@@@@@@@6/1/2016@@Iomab-01@@@Be 55 years and older with active, relapsed or refractory Acute Myeloid Leukemia, Have 8/8 HCT donor match (related and unrelated), Karnofsky score ≥ 70@@ADULTS@Phase 3@III@@@@@@@@@@IOMAB-B@@@@@IOMAB-B||||@Actinium Pharmaceuticals@@@@@Actinium Pharmaceuticals||||@@@@@@|||||||||@Haematological Malignancy@Acute Myeloid Leukaemia@@@@Haematological Malignancy|Acute Myeloid Leukaemia||||||||@-@@@@@-||||@Other@@@@@Other||||@Durable Complete Remission (dCR)@@@@@OVERALL SURVIVAL (OS)@@@@@@@@@@RANDOMIZED@Efficacy Study@PARALLEL ASSIGNMENT@OPEN LABEL@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918886@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@N/A@@-@-@-@-@@@@@14918886@-@@-@-@@NO REVIEW@@@@-@-@-@-@N/A@-@-@@@-@@@-@N/A@@-@-@@@II@II@@-@-@Neutropenia and fatigue were the two most commonly reported side effects; however, no patients withdrew from the study as a result of any side effect. The researchers concluded that GFL has promising clinical activity as assessed by response rates compared to historical controls of 5-FU/LV with the same dose and schedule. Furthermore, the lack of additional toxicity allows other drugs to be added to the treatment. Additional correlative studies are in progress as a result of these findings. SOURCE: Acorn/AACR, 21 April 2008@-@@@@COMBO@INTEFERON GAMMA@FLUOROURACIL@LEUCOVORIN@@@INTEFERON GAMMA|FLUOROURACIL|LEUCOVORIN||@ACORN@@@@@ACORN||||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@-@5-FU@@@@-|5-FU|||@Other@@@@@Other||||@RECIST@@@@@@@@@@METASTATIC@@@@@N/A@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14923258@Onco@@@@@300f1012ntsdm@@@@@@Busulfan 4 x 0.8 mg/kg/d Intravenous Day -4 and -3 versus Treosulfan 14 g/m2/d Intravenous Day -6, -5, -4  [clinicaltrials.gov]@@-@-@-@-@9/1/2013@@-@@14923258@Treosulfan-Based Conditioning Versus Reduced-Intensity Conditioning (RIC)@@-@-@@NO REVIEW@@@@-@-@-@NCT00822393@545@-@FDA is currently reviewing GOG-191 and PREPARE to assess potential update of safety labels. SOURCE: FDA, January 2008@@@-@@11/1/2008@-@-@@-@Patients with acute myeloid leukaemia acc. to WHO, 2001 (AML in complete remission at transplant, i.e. blast counts < 5 % in bone marrow) or myelodysplastic syndrome acc. to WHO, 2001 (MDS with blast counts < 20 % in bone marrow during disease history) indicated for allogeneic haematopoietic progenitor cell transplantation but considered to be at increased risk for standard conditioning therapies @@@III@III@@-@-@Trial registered [Medac, 13 January 2009]@-@@@@MONO@TREOSULFAN@@@@@TREOSULFAN||||@MEDAC GMBH@@@@@MEDAC GMBH||||@@@@@@|||||||||@Haematological Malignancy@Myelodysplastic Syndrome@Acute Myeloid Leukaemia@@@Haematological Malignancy|Myelodysplastic Syndrome|Acute Myeloid Leukaemia|||||||@-@@@@@-||||@Other@@@@@Other||||@EVENT-FREE SURVIVAL@@@@@@@@@@-@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@92@Germany@@@@@@@@
16423196@Onco@@@@@300f1010ntsdm@@@@@@@@L01XE29@L01X@@TOKYO, JAPAN@@@@@16423196@Indicated in combination with everolimus for the treatment of adult patients with advanced renal cell carcinoma (RCC) following one prior vascular endothelial growth factor (VEGF)-targeted therapy.@Both@NO@@@NO REVIEW@@@@100%@@SECOND-LINE@@153@The recommended daily dose of lenvatinib is 18 mg (one 10 mg capsule and two 4 mg capsules) once daily in combination with 5 mg of everolimus once daily. The daily doses of lenvatinib and, if necessary, everolimus are to be modified as needed according to the dose/toxicity management plan.Treatment should continue as long as there is clinical benefit or until unacceptable toxicity occurs@EMA, 25 August 2016@8/25/2016@@@@@@@No@@@@ADULTS@@APPROVED@@@NHS@@@@@@COMBO@LENVATINIB@EVEROLIMUS@@@@LENVATINIB|EVEROLIMUS|||@EISAI@@@@@EISAI||||@@@@@@|||||||||@Kidney Cancer@Renal Cell Carcinoma@@@@Kidney Cancer|Renal Cell Carcinoma||||||||@KISPLYX@AFINITOR@@@@KISPLYX|AFINITOR|||@TK Inhibitor@@@@@TK Inhibitor||||@@@@@@@@@@@ADVANCED@@@@@MULTICENTER@RANDOMIZED@Open Label@@@1@1@95720.06448@@@14.6@month@14.6 month@95720.06@95720.06@215.55@30@1.299@1437@@@@@@@@@@@@11.98@1@@mg@18@1@@@@@@@@@@@7/28/2017@47.9@47.9@3.36E+16@CAPSULE@GB£@@@@@@@@4@MG@4 MG@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom@@@@@@@@
14923499@Onco@@@@@@@@@@@-@@-@-@-@TUSTIN, CALIFORNIA@@@@@14923499@GBM@@-@-@@NO REVIEW@@@@-@-@-@-@40@-@FDA HAS GRANTED ORPHAN DRUG AND FAST-TRACK DESIGNATIONS FOR GBM AND ANAPLASTIC ASTROCYTOMA@@@FDA HAS GRANTED ORPHAN DRUG AND FAST-TRACK DESIGNATIONS FOR GBM AND ANAPLASTIC ASTROCYTOMA@@8/1/2007@-@-@@-@40 PATIENTS WITH RELAPSED GBM@@@II@II@@-@-@From the dosimetry and Phase II trial, Cotara appears to be safe and well tolerated, with no dose-limiting adverse events. Patients who are continuing in the trials are being monitored for safety and overall survival, with several surpassing the median expected survival time for relapsed GBM patients. SOURCE: Peregrine, 11 March 2008@-@@@@MONO@-@@@@@-||||@PEREGRINE PHARMACEUTICALS@@@@@PEREGRINE PHARMACEUTICALS||||@India@@@@@India|||||||||@Brain Cancer@Glioblastoma Multiforme@@@@Brain Cancer|Glioblastoma Multiforme||||||||@COTARA@@@@@COTARA||||@mAb@Chimeric@Radiolabeled@@@mAb|Chimeric|Radiolabeled||@MAXIMUM TOLERATED DOSE@@@@@@@@@@RELAPSED@@@@@OPEN-LABEL@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922601@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Drug: AMG-531- 1, 3, or 10 mcg/kg until Optimal Biologic Dose on Day -5 (pre dose) and on day after chemotherapy (post dose)beginning with Cycle 2. Drug: Carboplatin- AUC=11. Drug: Adriamycin  75-90 mg/m^2 IV. Drug: Ifosfamide 10 gm/m^2 IV; OR, High dose ifosfamide = 14 gm/m^2. @@-@-@-@THOUSAND OAKS, CALIFORNIA@@@AMG 531 is being studied as a way to treat low platelet counts caused by chemotherapy. It binds to the thrombopoietin receptor and causes the bone marrow to make more platelets. @@14922601@Decrease risk and severity of low platelet counts in patients receiving carboplatin@@-@-@@NO REVIEW@@@@-@-@-@NCT00147225@24@-@-@@@-@@8/1/2005@-@2005-0099@@-@-@@@I/II@II@@-@-@Completion due in August 2008@-@@@@COMBO@ROMIPLOSTIM@ADRIAMYCIN@IFOSFAMIDE@@@ROMIPLOSTIM|ADRIAMYCIN|IFOSFAMIDE||@AMGEN@@@@@AMGEN||||@@@@@@|||||||||@Supportive Care@@@@@Supportive Care|||||||||@AMG-531@@@@@AMG-531||||@Other@@@@@Other||||@PLATELET COUNT@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
